search_text,document_id,document_type,trade,certification_group,importance,selection_rule,certification_name,ncs_code,review_status,source_file
건설기계운전 - 작업내용 확인 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업내용 확인이다. NCS 코드는 1407050102_24v3이고 세분류는 기중기운전(이동식크레인조종)이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407050102_24v3,능력요건-00160,NCS 능력 요구사항,건설기계운전,,,,,1407050102_24v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업일보 작성 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업일보 작성이다. NCS 코드는 1407050111_24v3이고 세분류는 기중기운전(이동식크레인조종)이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407050111_24v3,능력요건-00161,NCS 능력 요구사항,건설기계운전,,,,,1407050111_24v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 장비 이동 건설기계운전 지원자에게 관련된 NCS 능력단위는 장비 이동이다. NCS 코드는 1407050101_24v3이고 세분류는 기중기운전(이동식크레인조종)이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407050101_24v3,능력요건-00162,NCS 능력 요구사항,건설기계운전,,,,,1407050101_24v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 장비 해체·철수 건설기계운전 지원자에게 관련된 NCS 능력단위는 장비 해체·철수이다. NCS 코드는 1407050110_24v3이고 세분류는 기중기운전(이동식크레인조종)이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407050110_24v3,능력요건-00163,NCS 능력 요구사항,건설기계운전,,,,,1407050110_24v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 특정작업장치 작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 특정작업장치 작업이다. NCS 코드는 1407050107_24v3이고 세분류는 기중기운전(이동식크레인조종)이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407050107_24v3,능력요건-00164,NCS 능력 요구사항,건설기계운전,,,,,1407050107_24v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 로더 상차 건설기계운전 지원자에게 관련된 NCS 능력단위는 로더 상차이다. NCS 코드는 1407010505_19v2이고 세분류는 로더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010505_19v2,능력요건-00165,NCS 능력 요구사항,건설기계운전,,,,,1407010505_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 로더 선택장치 작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 로더 선택장치 작업이다. NCS 코드는 1407010508_19v2이고 세분류는 로더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010508_19v2,능력요건-00166,NCS 능력 요구사항,건설기계운전,,,,,1407010508_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 로더 소운반 건설기계운전 지원자에게 관련된 NCS 능력단위는 로더 소운반이다. NCS 코드는 1407010506_19v2이고 세분류는 로더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010506_19v2,능력요건-00167,NCS 능력 요구사항,건설기계운전,,,,,1407010506_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 로더 시운전 건설기계운전 지원자에게 관련된 NCS 능력단위는 로더 시운전이다. NCS 코드는 1407010503_19v2이고 세분류는 로더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010503_19v2,능력요건-00168,NCS 능력 요구사항,건설기계운전,,,,,1407010503_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 로더 안전ᆞ환경관리 건설기계운전 지원자에게 관련된 NCS 능력단위는 로더 안전ᆞ환경관리이다. NCS 코드는 1407010509_19v2이고 세분류는 로더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010509_19v2,능력요건-00169,NCS 능력 요구사항,건설기계운전,,,,,1407010509_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 로더 운전 전 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 로더 운전 전 점검이다. NCS 코드는 1407010502_19v2이고 세분류는 로더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010502_19v2,능력요건-00170,NCS 능력 요구사항,건설기계운전,,,,,1407010502_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 로더 이동 건설기계운전 지원자에게 관련된 NCS 능력단위는 로더 이동이다. NCS 코드는 1407010504_19v2이고 세분류는 로더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010504_19v2,능력요건-00171,NCS 능력 요구사항,건설기계운전,,,,,1407010504_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 로더 작업 후 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 로더 작업 후 점검이다. NCS 코드는 1407010510_19v2이고 세분류는 로더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010510_19v2,능력요건-00172,NCS 능력 요구사항,건설기계운전,,,,,1407010510_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 로더 작업상황 파악 건설기계운전 지원자에게 관련된 NCS 능력단위는 로더 작업상황 파악이다. NCS 코드는 1407010501_19v2이고 세분류는 로더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010501_19v2,능력요건-00173,NCS 능력 요구사항,건설기계운전,,,,,1407010501_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 로더 평탄작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 로더 평탄작업이다. NCS 코드는 1407010507_19v2이고 세분류는 로더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010507_19v2,능력요건-00174,NCS 능력 요구사항,건설기계운전,,,,,1407010507_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 롤러 안전관리 건설기계운전 지원자에게 관련된 NCS 능력단위는 롤러 안전관리이다. NCS 코드는 1407010310_19v2이고 세분류는 롤러운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010310_19v2,능력요건-00175,NCS 능력 요구사항,건설기계운전,,,,,1407010310_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 머캐덤롤러 조종 건설기계운전 지원자에게 관련된 NCS 능력단위는 머캐덤롤러 조종이다. NCS 코드는 1407010305_19v2이고 세분류는 롤러운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010305_19v2,능력요건-00176,NCS 능력 요구사항,건설기계운전,,,,,1407010305_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 아스콘 다짐작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 아스콘 다짐작업이다. NCS 코드는 1407010312_19v2이고 세분류는 롤러운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010312_19v2,능력요건-00177,NCS 능력 요구사항,건설기계운전,,,,,1407010312_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업 전 장비점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업 전 장비점검이다. NCS 코드는 1407010302_19v2이고 세분류는 롤러운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010302_19v2,능력요건-00178,NCS 능력 요구사항,건설기계운전,,,,,1407010302_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업 후 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업 후 점검이다. NCS 코드는 1407010309_19v2이고 세분류는 롤러운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010309_19v2,능력요건-00179,NCS 능력 요구사항,건설기계운전,,,,,1407010309_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업조건 파악 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업조건 파악이다. NCS 코드는 1407010301_19v2이고 세분류는 롤러운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010301_19v2,능력요건-00180,NCS 능력 요구사항,건설기계운전,,,,,1407010301_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 진동롤러 조종 건설기계운전 지원자에게 관련된 NCS 능력단위는 진동롤러 조종이다. NCS 코드는 1407010303_19v2이고 세분류는 롤러운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010303_19v2,능력요건-00181,NCS 능력 요구사항,건설기계운전,,,,,1407010303_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 콤비롤러 조종 건설기계운전 지원자에게 관련된 NCS 능력단위는 콤비롤러 조종이다. NCS 코드는 1407010307_19v2이고 세분류는 롤러운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010307_19v2,능력요건-00182,NCS 능력 요구사항,건설기계운전,,,,,1407010307_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 타이어롤러 조종 건설기계운전 지원자에게 관련된 NCS 능력단위는 타이어롤러 조종이다. NCS 코드는 1407010304_19v2이고 세분류는 롤러운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010304_19v2,능력요건-00183,NCS 능력 요구사항,건설기계운전,,,,,1407010304_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 탠덤롤러 조종 건설기계운전 지원자에게 관련된 NCS 능력단위는 탠덤롤러 조종이다. NCS 코드는 1407010306_19v2이고 세분류는 롤러운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010306_19v2,능력요건-00184,NCS 능력 요구사항,건설기계운전,,,,,1407010306_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 토사·골재 다짐작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 토사·골재 다짐작업이다. NCS 코드는 1407010311_19v2이고 세분류는 롤러운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010311_19v2,능력요건-00185,NCS 능력 요구사항,건설기계운전,,,,,1407010311_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 골재 포설 작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 골재 포설 작업이다. NCS 코드는 1407010108_19v2이고 세분류는 모터그레이더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010108_19v2,능력요건-00186,NCS 능력 요구사항,건설기계운전,,,,,1407010108_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 기능 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 기능 점검이다. NCS 코드는 1407010104_19v2이고 세분류는 모터그레이더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010104_19v2,능력요건-00187,NCS 능력 요구사항,건설기계운전,,,,,1407010104_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 기타 작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 기타 작업이다. NCS 코드는 1407010109_19v2이고 세분류는 모터그레이더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010109_19v2,능력요건-00188,NCS 능력 요구사항,건설기계운전,,,,,1407010109_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 안전 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 안전 점검이다. NCS 코드는 1407010102_19v2이고 세분류는 모터그레이더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010102_19v2,능력요건-00189,NCS 능력 요구사항,건설기계운전,,,,,1407010102_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 운전 전 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 운전 전 점검이다. NCS 코드는 1407010103_19v2이고 세분류는 모터그레이더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010103_19v2,능력요건-00190,NCS 능력 요구사항,건설기계운전,,,,,1407010103_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 운전 중 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 운전 중 점검이다. NCS 코드는 1407010105_19v2이고 세분류는 모터그레이더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010105_19v2,능력요건-00191,NCS 능력 요구사항,건설기계운전,,,,,1407010105_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업 후 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업 후 점검이다. NCS 코드는 1407010110_19v2이고 세분류는 모터그레이더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010110_19v2,능력요건-00192,NCS 능력 요구사항,건설기계운전,,,,,1407010110_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업계획 수립 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업계획 수립이다. NCS 코드는 1407010106_19v2이고 세분류는 모터그레이더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010106_19v2,능력요건-00193,NCS 능력 요구사항,건설기계운전,,,,,1407010106_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 장비구조 파악 건설기계운전 지원자에게 관련된 NCS 능력단위는 장비구조 파악이다. NCS 코드는 1407010101_19v2이고 세분류는 모터그레이더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010101_19v2,능력요건-00194,NCS 능력 요구사항,건설기계운전,,,,,1407010101_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 토사 포설 작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 토사 포설 작업이다. NCS 코드는 1407010107_19v2이고 세분류는 모터그레이더운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010107_19v2,능력요건-00195,NCS 능력 요구사항,건설기계운전,,,,,1407010107_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 사후관리 건설기계운전 지원자에게 관련된 NCS 능력단위는 사후관리이다. NCS 코드는 1407010409_19v2이고 세분류는 불도저운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010409_19v2,능력요건-00196,NCS 능력 요구사항,건설기계운전,,,,,1407010409_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 안전관리 건설기계운전 지원자에게 관련된 NCS 능력단위는 안전관리이다. NCS 코드는 1407010404_19v2이고 세분류는 불도저운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010404_19v2,능력요건-00197,NCS 능력 요구사항,건설기계운전,,,,,1407010404_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 운용관리 건설기계운전 지원자에게 관련된 NCS 능력단위는 운용관리이다. NCS 코드는 1407010410_19v2이고 세분류는 불도저운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010410_19v2,능력요건-00198,NCS 능력 요구사항,건설기계운전,,,,,1407010410_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업 전 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업 전 점검이다. NCS 코드는 1407010405_19v2이고 세분류는 불도저운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010405_19v2,능력요건-00199,NCS 능력 요구사항,건설기계운전,,,,,1407010405_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업 중 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업 중 점검이다. NCS 코드는 1407010407_19v2이고 세분류는 불도저운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010407_19v2,능력요건-00200,NCS 능력 요구사항,건설기계운전,,,,,1407010407_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업 후 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업 후 점검이다. NCS 코드는 1407010408_19v2이고 세분류는 불도저운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010408_19v2,능력요건-00201,NCS 능력 요구사항,건설기계운전,,,,,1407010408_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업계획 수립 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업계획 수립이다. NCS 코드는 1407010403_19v2이고 세분류는 불도저운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010403_19v2,능력요건-00202,NCS 능력 요구사항,건설기계운전,,,,,1407010403_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 작업하기 건설기계운전 지원자에게 관련된 NCS 능력단위는 작업하기이다. NCS 코드는 1407010406_19v2이고 세분류는 불도저운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010406_19v2,능력요건-00203,NCS 능력 요구사항,건설기계운전,,,,,1407010406_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 장비구조·기능 건설기계운전 지원자에게 관련된 NCS 능력단위는 장비구조·기능이다. NCS 코드는 1407010411_19v2이고 세분류는 불도저운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010411_19v2,능력요건-00204,NCS 능력 요구사항,건설기계운전,,,,,1407010411_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 아스팔트피니셔 기본 조작 건설기계운전 지원자에게 관련된 NCS 능력단위는 아스팔트피니셔 기본 조작이다. NCS 코드는 1407010202_19v2이고 세분류는 아스팔트피니셔운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010202_19v2,능력요건-00205,NCS 능력 요구사항,건설기계운전,,,,,1407010202_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 안전관리 건설기계운전 지원자에게 관련된 NCS 능력단위는 안전관리이다. NCS 코드는 1407010210_19v2이고 세분류는 아스팔트피니셔운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010210_19v2,능력요건-00206,NCS 능력 요구사항,건설기계운전,,,,,1407010210_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 포설 작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 포설 작업이다. NCS 코드는 1407010206_19v2이고 세분류는 아스팔트피니셔운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010206_19v2,능력요건-00207,NCS 능력 요구사항,건설기계운전,,,,,1407010206_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 포설 작업 상황 파악 건설기계운전 지원자에게 관련된 NCS 능력단위는 포설 작업 상황 파악이다. NCS 코드는 1407010203_19v2이고 세분류는 아스팔트피니셔운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010203_19v2,능력요건-00208,NCS 능력 요구사항,건설기계운전,,,,,1407010203_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 포설 작업 전 장비 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 포설 작업 전 장비 점검이다. NCS 코드는 1407010204_19v2이고 세분류는 아스팔트피니셔운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010204_19v2,능력요건-00209,NCS 능력 요구사항,건설기계운전,,,,,1407010204_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 포설 작업 준비 건설기계운전 지원자에게 관련된 NCS 능력단위는 포설 작업 준비이다. NCS 코드는 1407010205_19v2이고 세분류는 아스팔트피니셔운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010205_19v2,능력요건-00210,NCS 능력 요구사항,건설기계운전,,,,,1407010205_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 포설 작업 후 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 포설 작업 후 점검이다. NCS 코드는 1407010208_19v2이고 세분류는 아스팔트피니셔운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010208_19v2,능력요건-00211,NCS 능력 요구사항,건설기계운전,,,,,1407010208_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 후속 작업 준비 건설기계운전 지원자에게 관련된 NCS 능력단위는 후속 작업 준비이다. NCS 코드는 1407010209_19v2이고 세분류는 아스팔트피니셔운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010209_19v2,능력요건-00212,NCS 능력 요구사항,건설기계운전,,,,,1407010209_19v2,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 골재 선별작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 골재 선별작업이다. NCS 코드는 1407010721_16v1이고 세분류는 준설선운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010721_16v1,능력요건-00213,NCS 능력 요구사항,건설기계운전,,,,,1407010721_16v1,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 골재 선별작업 전 점검 건설기계운전 지원자에게 관련된 NCS 능력단위는 골재 선별작업 전 점검이다. NCS 코드는 1407010720_16v1이고 세분류는 준설선운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010720_16v1,능력요건-00214,NCS 능력 요구사항,건설기계운전,,,,,1407010720_16v1,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 그래브식 준설선 이동작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 그래브식 준설선 이동작업이다. NCS 코드는 1407010716_22v3이고 세분류는 준설선운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010716_22v3,능력요건-00215,NCS 능력 요구사항,건설기계운전,,,,,1407010716_22v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
건설기계운전 - 그래브식 준설선 작업 건설기계운전 지원자에게 관련된 NCS 능력단위는 그래브식 준설선 작업이다. NCS 코드는 1407010717_22v3이고 세분류는 준설선운전이다. 근거 상태는 자동 추천이다. 지원자의 경험이나 보유 능력에 이 작업이 없으면 부족 능력 후보로 제시한다. 직종 건설기계운전 NCS 코드 1407010717_22v3,능력요건-00216,NCS 능력 요구사항,건설기계운전,,,,,1407010717_22v3,사람 검토 전 자동 추천,RAG_검색문서.jsonl
